Task_ID,Snapshot_Date,Status,Progress_Percentage,Blocked_Flag,Delay_Days,Forecast_End_Date,Delay_Reason,Risk_Level,Open_Issues,Actual_End_Date,Actual_Cost
ENG-022,2027-01-18,Completed,100.0,False,0.0,2027-01-06,,Low,0,2027-01-06,142894.0
ENG-022,2027-01-25,Completed,100.0,False,0.0,2027-01-06,,Low,0,2027-01-06,142894.0
ENG-022,2027-02-01,Completed,100.0,False,0.0,2027-01-06,,Low,1,2027-01-06,142894.0
ENG-022,2027-02-08,Completed,100.0,False,0.0,2027-01-06,,Low,1,2027-01-06,142894.0
ENG-022,2027-02-15,Completed,100.0,False,0.0,2027-01-06,,Low,0,2027-01-06,142894.0
ENG-022,2027-02-22,Completed,100.0,False,0.0,2027-01-06,,Low,1,2027-01-06,142894.0
ENG-023,2026-12-07,Not Started,0.0,False,0.0,2027-02-22,,Low,0,,0.0
ENG-023,2026-12-14,Not Started,0.0,False,0.0,2027-02-22,,Low,0,,0.0
ENG-023,2026-12-21,Not Started,0.0,False,0.0,2027-02-22,,Low,0,,0.0
ENG-023,2026-12-28,Not Started,0.0,False,0.0,2027-02-22,,Low,0,,0.0
ENG-023,2027-01-04,Not Started,0.0,False,0.0,2027-02-22,,Low,1,,0.0
ENG-023,2027-01-11,Not Started,0.0,False,0.0,2027-02-22,,Low,0,,0.0
ENG-023,2027-01-18,Not Started,0.0,False,0.0,2027-02-22,,Low,0,,0.0
ENG-023,2027-01-25,Not Started,0.0,False,0.0,2027-02-22,,Low,1,,0.0
ENG-023,2027-02-01,Not Started,0.0,False,0.0,2027-02-22,,Low,0,,0.0
ENG-023,2027-02-08,Not Started,0.0,False,0.0,2027-02-22,,Low,0,,0.0
ENG-023,2027-02-15,In Progress,35.4,False,0.0,2027-02-22,,Low,1,,78964.0
ENG-023,2027-02-22,In Progress,99.6,False,0.0,2027-02-22,,Low,0,,222171.0
ENG-024,2026-12-07,Not Started,0.0,False,0.0,2027-02-19,,Low,0,,0.0
ENG-024,2026-12-14,Not Started,0.0,False,0.0,2027-02-19,,Low,0,,0.0
ENG-024,2026-12-21,Not Started,0.0,False,0.0,2027-02-19,,Low,0,,0.0
ENG-024,2026-12-28,Not Started,0.0,False,0.0,2027-02-19,,Low,1,,0.0
ENG-024,2027-01-04,Not Started,0.0,False,0.0,2027-02-19,,Low,0,,0.0
ENG-024,2027-01-11,Not Started,0.0,False,0.0,2027-02-19,,Low,1,,0.0
ENG-024,2027-01-18,Not Started,0.0,False,0.0,2027-02-19,,Low,0,,0.0
ENG-024,2027-01-25,Not Started,0.0,False,0.0,2027-02-19,,Low,0,,0.0
ENG-024,2027-02-01,Not Started,0.0,False,0.0,2027-02-19,,Low,1,,0.0
ENG-024,2027-02-08,Not Started,0.0,False,0.0,2027-02-19,,Low,0,,0.0
ENG-024,2027-02-15,In Progress,30.1,False,1.0,2027-02-20,Design/Technical Issue,Medium,1,,28949.0
ENG-024,2027-02-22,Completed,100.0,False,3.0,2027-02-22,Design/Technical Issue,Medium,2,2027-02-22,96178.0
ENG-025,2026-12-07,Not Started,0.0,False,0.0,2027-02-03,,Low,0,,0.0
ENG-025,2026-12-14,Not Started,0.0,False,0.0,2027-02-03,,Low,1,,0.0
ENG-025,2026-12-21,Not Started,0.0,False,0.0,2027-02-03,,Low,0,,0.0
ENG-025,2026-12-28,Not Started,0.0,False,0.0,2027-02-03,,Low,0,,0.0
ENG-025,2027-01-04,Not Started,0.0,False,0.0,2027-02-03,,Low,0,,0.0
ENG-025,2027-01-11,Not Started,0.0,False,0.0,2027-02-03,,Low,0,,0.0
ENG-025,2027-01-18,Not Started,0.0,False,0.0,2027-02-03,,Low,0,,0.0
ENG-025,2027-01-25,In Progress,15.4,False,26.0,2027-03-01,Resource Shortage,High,3,,40139.0
ENG-025,2027-02-01,On Hold,25.6,True,26.0,2027-03-01,Resource Shortage,Critical,5,,66725.0
ENG-025,2027-02-08,On Hold,25.6,True,26.0,2027-03-01,Resource Shortage,Critical,4,,66725.0
ENG-025,2027-02-15,On Hold,25.6,True,26.0,2027-03-01,Resource Shortage,Critical,8,,66725.0
ENG-025,2027-02-22,In Progress,37.2,False,26.0,2027-03-01,Resource Shortage,High,4,,96960.0
ENG-026,2026-12-07,Not Started,0.0,False,0.0,2027-02-21,,Low,0,,0.0
ENG-026,2026-12-14,Not Started,0.0,False,0.0,2027-02-21,,Low,0,,0.0
ENG-026,2026-12-21,Not Started,0.0,False,0.0,2027-02-21,,Low,0,,0.0
ENG-026,2026-12-28,Not Started,0.0,False,0.0,2027-02-21,,Low,1,,0.0
ENG-026,2027-01-04,Not Started,0.0,False,0.0,2027-02-21,,Low,2,,0.0
ENG-026,2027-01-11,Not Started,0.0,False,0.0,2027-02-21,,Low,0,,0.0
ENG-026,2027-01-18,Not Started,0.0,False,0.0,2027-02-21,,Low,0,,0.0
ENG-026,2027-01-25,Not Started,0.0,False,0.0,2027-02-21,,Low,0,,0.0
ENG-026,2027-02-01,Not Started,0.0,False,0.0,2027-02-21,,Low,0,,0.0
ENG-026,2027-02-08,Not Started,0.0,False,0.0,2027-02-21,,Low,1,,0.0
ENG-026,2027-02-15,On Hold,16.4,True,27.0,2027-03-20,Resource Shortage,Critical,7,,32350.0
ENG-026,2027-02-22,On Hold,16.4,True,27.0,2027-03-20,Resource Shortage,Critical,7,,32350.0
ENG-027,2026-12-07,Not Started,0.0,False,0.0,2027-01-26,,Low,0,,0.0
ENG-027,2026-12-14,Not Started,0.0,False,0.0,2027-01-26,,Low,0,,0.0
ENG-027,2026-12-21,Not Started,0.0,False,0.0,2027-01-26,,Low,1,,0.0
ENG-027,2026-12-28,Not Started,0.0,False,0.0,2027-01-26,,Low,1,,0.0
ENG-027,2027-01-04,Not Started,0.0,False,0.0,2027-01-26,,Low,0,,0.0
ENG-027,2027-01-11,Not Started,0.0,False,0.0,2027-01-26,,Low,0,,0.0
ENG-027,2027-01-18,Not Started,0.0,False,0.0,2027-01-26,,Low,0,,0.0
ENG-027,2027-01-25,In Progress,42.3,False,5.0,2027-01-31,Resource Shortage,Medium,4,,62977.0
ENG-027,2027-02-01,Completed,100.0,False,4.0,2027-01-30,Resource Shortage,Medium,0,2027-01-30,148881.0
ENG-027,2027-02-08,Completed,100.0,False,4.0,2027-01-30,Resource Shortage,Medium,2,2027-01-30,148881.0
ENG-027,2027-02-15,Completed,100.0,False,4.0,2027-01-30,Resource Shortage,Medium,1,2027-01-30,148881.0
ENG-027,2027-02-22,Completed,100.0,False,4.0,2027-01-30,Resource Shortage,Medium,2,2027-01-30,148881.0
ENG-028,2026-12-07,Not Started,0.0,False,0.0,2027-01-31,,Low,0,,0.0
ENG-028,2026-12-14,Not Started,0.0,False,0.0,2027-01-31,,Low,0,,0.0
ENG-028,2026-12-21,Not Started,0.0,False,0.0,2027-01-31,,Low,1,,0.0
ENG-028,2026-12-28,Not Started,0.0,False,0.0,2027-01-31,,Low,0,,0.0
ENG-028,2027-01-04,Not Started,0.0,False,0.0,2027-01-31,,Low,0,,0.0
ENG-028,2027-01-11,Not Started,0.0,False,0.0,2027-01-31,,Low,1,,0.0
ENG-028,2027-01-18,Not Started,0.0,False,0.0,2027-01-31,,Low,0,,0.0
ENG-028,2027-01-25,Not Started,0.0,False,0.0,2027-01-31,,Low,0,,0.0
ENG-028,2027-02-01,Completed,100.0,False,0.0,2027-01-28,,Low,0,2027-01-28,84958.0
ENG-028,2027-02-08,Completed,100.0,False,0.0,2027-01-28,,Low,0,2027-01-28,84958.0
ENG-028,2027-02-15,Completed,100.0,False,0.0,2027-01-28,,Low,1,2027-01-28,84958.0
ENG-028,2027-02-22,Completed,100.0,False,0.0,2027-01-28,,Low,2,2027-01-28,84958.0
ENG-029,2026-12-07,Not Started,0.0,False,0.0,2027-02-20,,Low,0,,0.0
ENG-029,2026-12-14,Not Started,0.0,False,0.0,2027-02-20,,Low,1,,0.0
ENG-029,2026-12-21,Not Started,0.0,False,0.0,2027-02-20,,Low,0,,0.0
ENG-029,2026-12-28,Not Started,0.0,False,0.0,2027-02-20,,Low,0,,0.0
ENG-029,2027-01-04,Not Started,0.0,False,0.0,2027-02-20,,Low,1,,0.0
ENG-029,2027-01-11,Not Started,0.0,False,0.0,2027-02-20,,Low,1,,0.0
ENG-029,2027-01-18,Not Started,0.0,False,0.0,2027-02-20,,Low,0,,0.0
ENG-029,2027-01-25,Not Started,0.0,False,0.0,2027-02-20,,Low,1,,0.0
ENG-029,2027-02-01,In Progress,5.1,False,12.0,2027-03-04,Design/Technical Issue,High,2,,3254.0
ENG-029,2027-02-08,In Progress,25.2,False,12.0,2027-03-04,Design/Technical Issue,High,0,,16077.0
ENG-029,2027-02-15,In Progress,52.8,False,12.0,2027-03-04,Design/Technical Issue,High,2,,33686.0
ENG-029,2027-02-22,In Progress,79.7,False,12.0,2027-03-04,Design/Technical Issue,High,1,,50848.0
ENG-030,2026-12-07,Not Started,0.0,False,0.0,2027-02-15,,Low,0,,0.0
ENG-030,2026-12-14,Not Started,0.0,False,0.0,2027-02-15,,Low,1,,0.0
ENG-030,2026-12-21,Not Started,0.0,False,0.0,2027-02-15,,Low,0,,0.0
ENG-030,2026-12-28,Not Started,0.0,False,0.0,2027-02-15,,Low,0,,0.0
ENG-030,2027-01-04,Not Started,0.0,False,0.0,2027-02-15,,Low,0,,0.0
ENG-030,2027-01-11,Not Started,0.0,False,0.0,2027-02-15,,Low,0,,0.0
ENG-030,2027-01-18,Not Started,0.0,False,0.0,2027-02-15,,Low,1,,0.0
ENG-030,2027-01-25,Not Started,0.0,False,0.0,2027-02-15,,Low,1,,0.0
ENG-030,2027-02-01,Not Started,0.0,False,0.0,2027-02-15,,Low,0,,0.0
ENG-030,2027-02-08,In Progress,0.0,False,0.0,2027-02-15,,Low,1,,0.0
ENG-030,2027-02-15,In Progress,99.9,False,0.0,2027-02-15,,Low,0,,28767.0
ENG-030,2027-02-22,Completed,100.0,False,1.0,2027-02-16,Design/Technical Issue,Medium,0,2027-02-16,28796.0
ENG-031,2026-12-07,Not Started,0.0,False,0.0,2027-02-17,,Low,0,,0.0
ENG-031,2026-12-14,Not Started,0.0,False,0.0,2027-02-17,,Low,0,,0.0
ENG-031,2026-12-21,Not Started,0.0,False,0.0,2027-02-17,,Low,1,,0.0
ENG-031,2026-12-28,Not Started,0.0,False,0.0,2027-02-17,,Low,0,,0.0
ENG-031,2027-01-04,Not Started,0.0,False,0.0,2027-02-17,,Low,0,,0.0
ENG-031,2027-01-11,Not Started,0.0,False,0.0,2027-02-17,,Low,0,,0.0
ENG-031,2027-01-18,Not Started,0.0,False,0.0,2027-02-17,,Low,1,,0.0
ENG-031,2027-01-25,Not Started,0.0,False,0.0,2027-02-17,,Low,1,,0.0
ENG-031,2027-02-01,Not Started,0.0,False,0.0,2027-02-17,,Low,0,,0.0
ENG-031,2027-02-08,In Progress,27.6,False,0.0,2027-02-17,,Low,0,,37469.0
ENG-031,2027-02-15,In Progress,92.3,False,0.0,2027-02-17,,Low,0,,125304.0
ENG-031,2027-02-22,Completed,100.0,False,4.0,2027-02-21,Design/Technical Issue,Medium,0,2027-02-21,135757.0
ENG-032,2026-12-07,Not Started,0.0,False,0.0,2027-01-31,,Low,0,,0.0
ENG-032,2026-12-14,Not Started,0.0,False,0.0,2027-01-31,,Low,0,,0.0
ENG-032,2026-12-21,Not Started,0.0,False,0.0,2027-01-31,,Low,0,,0.0
ENG-032,2026-12-28,Not Started,0.0,False,0.0,2027-01-31,,Low,0,,0.0
ENG-032,2027-01-04,Not Started,0.0,False,0.0,2027-01-31,,Low,0,,0.0
ENG-032,2027-01-11,Not Started,0.0,False,0.0,2027-01-31,,Low,1,,0.0
ENG-032,2027-01-18,Not Started,0.0,False,0.0,2027-01-31,,Low,0,,0.0
ENG-032,2027-01-25,Not Started,0.0,False,0.0,2027-01-31,,Low,0,,0.0
ENG-032,2027-02-01,Completed,100.0,False,0.0,2027-01-30,,Low,1,2027-01-30,279630.0
ENG-032,2027-02-08,Completed,100.0,False,0.0,2027-01-30,,Low,0,2027-01-30,279630.0
ENG-032,2027-02-15,Completed,100.0,False,0.0,2027-01-30,,Low,1,2027-01-30,279630.0
ENG-032,2027-02-22,Completed,100.0,False,0.0,2027-01-30,,Low,0,2027-01-30,279630.0
ENG-033,2026-12-07,Not Started,0.0,False,0.0,2027-02-26,,Low,1,,0.0
ENG-033,2026-12-14,Not Started,0.0,False,0.0,2027-02-26,,Low,0,,0.0
ENG-033,2026-12-21,Not Started,0.0,False,0.0,2027-02-26,,Low,0,,0.0
ENG-033,2026-12-28,Not Started,0.0,False,0.0,2027-02-26,,Low,1,,0.0
ENG-033,2027-01-04,Not Started,0.0,False,0.0,2027-02-26,,Low,1,,0.0
ENG-033,2027-01-11,Not Started,0.0,False,0.0,2027-02-26,,Low,1,,0.0
ENG-033,2027-01-18,Not Started,0.0,False,0.0,2027-02-26,,Low,1,,0.0
ENG-033,2027-01-25,Not Started,0.0,False,0.0,2027-02-26,,Low,0,,0.0
ENG-033,2027-02-01,Not Started,0.0,False,0.0,2027-02-26,,Low,0,,0.0
ENG-033,2027-02-08,Not Started,0.0,False,0.0,2027-02-26,,Low,0,,0.0
ENG-033,2027-02-15,Not Started,0.0,False,0.0,2027-02-26,,Low,0,,0.0
ENG-033,2027-02-22,In Progress,26.3,False,0.0,2027-02-26,,Low,1,,35463.0
FB-001,2026-12-07,Not Started,0.0,False,0.0,2027-01-15,,Low,1,,0.0
FB-001,2026-12-14,Not Started,0.0,False,0.0,2027-01-15,,Low,0,,0.0
FB-001,2026-12-21,Not Started,0.0,False,0.0,2027-01-15,,Low,0,,0.0
FB-001,2026-12-28,In Progress,6.3,False,0.0,2027-01-13,,Low,2,,1531.0
FB-001,2027-01-04,In Progress,51.6,False,0.0,2027-01-13,,Low,0,,12543.0
FB-001,2027-01-11,In Progress,95.3,False,0.0,2027-01-13,,Low,1,,23165.0
FB-001,2027-01-18,Completed,100.0,False,0.0,2027-01-14,,Low,0,2027-01-14,24308.0
FB-001,2027-01-25,Completed,100.0,False,0.0,2027-01-14,,Low,0,2027-01-14,24308.0
FB-001,2027-02-01,Completed,100.0,False,0.0,2027-01-14,,Low,0,2027-01-14,24308.0
FB-001,2027-02-08,Completed,100.0,False,0.0,2027-01-14,,Low,1,2027-01-14,24308.0
FB-001,2027-02-15,Completed,100.0,False,0.0,2027-01-14,,Low,1,2027-01-14,24308.0
FB-001,2027-02-22,Completed,100.0,False,0.0,2027-01-14,,Low,0,2027-01-14,24308.0
FB-002,2026-12-07,Not Started,0.0,False,0.0,2026-12-22,,Low,0,,0.0
FB-002,2026-12-14,Not Started,0.0,False,0.0,2026-12-22,,Low,0,,0.0
FB-002,2026-12-21,In Progress,60.7,False,0.0,2026-12-22,,Low,1,,32726.0
FB-002,2026-12-28,Completed,100.0,False,4.0,2026-12-26,Resource Shortage,Medium,0,2026-12-26,53915.0
FB-002,2027-01-04,Completed,100.0,False,4.0,2026-12-26,Resource Shortage,Medium,0,2026-12-26,53915.0
FB-002,2027-01-11,Completed,100.0,False,4.0,2026-12-26,Resource Shortage,Medium,0,2026-12-26,53915.0
FB-002,2027-01-18,Completed,100.0,False,4.0,2026-12-26,Resource Shortage,Medium,1,2026-12-26,53915.0
FB-002,2027-01-25,Completed,100.0,False,4.0,2026-12-26,Resource Shortage,Medium,0,2026-12-26,53915.0
FB-002,2027-02-01,Completed,100.0,False,4.0,2026-12-26,Resource Shortage,Medium,2,2026-12-26,53915.0
FB-002,2027-02-08,Completed,100.0,False,4.0,2026-12-26,Resource Shortage,Medium,0,2026-12-26,53915.0
FB-002,2027-02-15,Completed,100.0,False,4.0,2026-12-26,Resource Shortage,Medium,3,2026-12-26,53915.0
FB-002,2027-02-22,Completed,100.0,False,4.0,2026-12-26,Resource Shortage,Medium,1,2026-12-26,53915.0
FB-003,2026-12-07,Not Started,0.0,False,0.0,2026-12-29,,Low,0,,0.0
FB-003,2026-12-14,Not Started,0.0,False,0.0,2026-12-29,,Low,0,,0.0
FB-003,2026-12-21,In Progress,0.0,False,0.0,2026-12-29,,Low,1,,0.0
FB-003,2026-12-28,In Progress,94.2,False,0.0,2026-12-29,,Low,0,,49207.0
FB-003,2027-01-04,Completed,100.0,False,1.0,2026-12-30,Vendor Delay,Medium,0,2026-12-30,52237.0
FB-003,2027-01-11,Completed,100.0,False,1.0,2026-12-30,Vendor Delay,Medium,1,2026-12-30,52237.0
FB-003,2027-01-18,Completed,100.0,False,1.0,2026-12-30,Vendor Delay,Medium,1,2026-12-30,52237.0
FB-003,2027-01-25,Completed,100.0,False,1.0,2026-12-30,Vendor Delay,Medium,0,2026-12-30,52237.0
FB-003,2027-02-01,Completed,100.0,False,1.0,2026-12-30,Vendor Delay,Medium,2,2026-12-30,52237.0
FB-003,2027-02-08,Completed,100.0,False,1.0,2026-12-30,Vendor Delay,Medium,0,2026-12-30,52237.0
FB-003,2027-02-15,Completed,100.0,False,1.0,2026-12-30,Vendor Delay,Medium,1,2026-12-30,52237.0
FB-003,2027-02-22,Completed,100.0,False,1.0,2026-12-30,Vendor Delay,Medium,1,2026-12-30,52237.0
FB-004,2026-12-07,Not Started,0.0,False,0.0,2027-01-06,,Low,0,,0.0
FB-004,2026-12-14,In Progress,0.0,False,0.0,2027-01-04,,Low,0,,0.0
FB-004,2026-12-21,In Progress,23.9,False,0.0,2027-01-04,,Low,0,,19485.0
FB-004,2026-12-28,In Progress,70.0,False,0.0,2027-01-04,,Low,0,,57070.0
FB-004,2027-01-04,In Progress,99.4,False,0.0,2027-01-04,,Low,0,,81039.0
FB-004,2027-01-11,Completed,100.0,False,3.0,2027-01-09,Scope Change,Medium,2,2027-01-09,81529.0
FB-004,2027-01-18,Completed,100.0,False,3.0,2027-01-09,Scope Change,Medium,1,2027-01-09,81529.0
FB-004,2027-01-25,Completed,100.0,False,3.0,2027-01-09,Scope Change,Medium,1,2027-01-09,81529.0
FB-004,2027-02-01,Completed,100.0,False,3.0,2027-01-09,Scope Change,Medium,2,2027-01-09,81529.0
FB-004,2027-02-08,Completed,100.0,False,3.0,2027-01-09,Scope Change,Medium,1,2027-01-09,81529.0
FB-004,2027-02-15,Completed,100.0,False,3.0,2027-01-09,Scope Change,Medium,0,2027-01-09,81529.0
FB-004,2027-02-22,Completed,100.0,False,3.0,2027-01-09,Scope Change,Medium,0,2027-01-09,81529.0
FB-005,2026-12-07,Not Started,0.0,False,0.0,2027-01-07,,Low,1,,0.0
FB-005,2026-12-14,Not Started,0.0,False,0.0,2027-01-07,,Low,0,,0.0
FB-005,2026-12-21,In Progress,13.8,False,0.0,2027-01-06,,Low,1,,7922.0
FB-005,2026-12-28,In Progress,59.1,False,0.0,2027-01-06,,Low,0,,33926.0
FB-005,2027-01-04,In Progress,96.5,False,0.0,2027-01-06,,Low,0,,55396.0
FB-005,2027-01-11,Completed,100.0,False,2.0,2027-01-09,Permit/Regulatory Delay,Medium,2,2027-01-09,57405.0
FB-005,2027-01-18,Completed,100.0,False,2.0,2027-01-09,Permit/Regulatory Delay,Medium,5,2027-01-09,57405.0
FB-005,2027-01-25,Completed,100.0,False,2.0,2027-01-09,Permit/Regulatory Delay,Medium,1,2027-01-09,57405.0
FB-005,2027-02-01,Completed,100.0,False,2.0,2027-01-09,Permit/Regulatory Delay,Medium,2,2027-01-09,57405.0
FB-005,2027-02-08,Completed,100.0,False,2.0,2027-01-09,Permit/Regulatory Delay,Medium,1,2027-01-09,57405.0
FB-005,2027-02-15,Completed,100.0,False,2.0,2027-01-09,Permit/Regulatory Delay,Medium,0,2027-01-09,57405.0
FB-005,2027-02-22,Completed,100.0,False,2.0,2027-01-09,Permit/Regulatory Delay,Medium,0,2027-01-09,57405.0
FB-006,2026-12-07,Not Started,0.0,False,0.0,2027-01-01,,Low,0,,0.0
FB-006,2026-12-14,Not Started,0.0,False,0.0,2027-01-01,,Low,0,,0.0
FB-006,2026-12-21,Not Started,0.0,False,0.0,2027-01-01,,Low,0,,0.0
FB-006,2026-12-28,In Progress,67.0,False,0.0,2026-12-31,,Low,0,,20702.0
FB-006,2027-01-04,Completed,100.0,False,0.0,2026-12-31,,Low,2,2026-12-31,30898.0
FB-006,2027-01-11,Completed,100.0,False,0.0,2026-12-31,,Low,0,2026-12-31,30898.0
FB-006,2027-01-18,Completed,100.0,False,0.0,2026-12-31,,Low,0,2026-12-31,30898.0
FB-006,2027-01-25,Completed,100.0,False,0.0,2026-12-31,,Low,1,2026-12-31,30898.0
FB-006,2027-02-01,Completed,100.0,False,0.0,2026-12-31,,Low,1,2026-12-31,30898.0
FB-006,2027-02-08,Completed,100.0,False,0.0,2026-12-31,,Low,0,2026-12-31,30898.0
FB-006,2027-02-15,Completed,100.0,False,0.0,2026-12-31,,Low,0,2026-12-31,30898.0
FB-006,2027-02-22,Completed,100.0,False,0.0,2026-12-31,,Low,1,2026-12-31,30898.0
FB-007,2026-12-07,Not Started,0.0,False,0.0,2027-01-01,,Low,0,,0.0
FB-007,2026-12-14,Not Started,0.0,False,0.0,2027-01-01,,Low,0,,0.0
FB-007,2026-12-21,Not Started,0.0,False,0.0,2027-01-01,,Low,3,,0.0
FB-007,2026-12-28,In Progress,37.4,False,0.0,2027-01-01,,Low,0,,33545.0
FB-007,2027-01-04,Completed,100.0,False,0.0,2026-12-29,,Low,0,2026-12-29,89692.0
FB-007,2027-01-11,Completed,100.0,False,0.0,2026-12-29,,Low,1,2026-12-29,89692.0
FB-007,2027-01-18,Completed,100.0,False,0.0,2026-12-29,,Low,0,2026-12-29,89692.0
FB-007,2027-01-25,Completed,100.0,False,0.0,2026-12-29,,Low,1,2026-12-29,89692.0
FB-007,2027-02-01,Completed,100.0,False,0.0,2026-12-29,,Low,0,2026-12-29,89692.0
FB-007,2027-02-08,Completed,100.0,False,0.0,2026-12-29,,Low,0,2026-12-29,89692.0
FB-007,2027-02-15,Completed,100.0,False,0.0,2026-12-29,,Low,0,2026-12-29,89692.0
FB-007,2027-02-22,Completed,100.0,False,0.0,2026-12-29,,Low,1,2026-12-29,89692.0
FB-008,2026-12-07,Not Started,0.0,False,0.0,2027-01-11,,Low,0,,0.0
FB-008,2026-12-14,Not Started,0.0,False,0.0,2027-01-11,,Low,0,,0.0
FB-008,2026-12-21,Not Started,0.0,False,0.0,2027-01-11,,Low,0,,0.0
FB-008,2026-12-28,Not Started,0.0,False,0.0,2027-01-11,,Low,1,,0.0
FB-008,2027-01-04,In Progress,0.0,False,0.0,2027-01-11,,Low,0,,0.0
FB-008,2027-01-11,In Progress,99.7,False,0.0,2027-01-11,,Low,1,,47753.0
FB-008,2027-01-18,Completed,100.0,False,4.0,2027-01-15,Vendor Delay,Medium,1,2027-01-15,47896.0
FB-008,2027-01-25,Completed,100.0,False,4.0,2027-01-15,Vendor Delay,Medium,0,2027-01-15,47896.0
FB-008,2027-02-01,Completed,100.0,False,4.0,2027-01-15,Vendor Delay,Medium,1,2027-01-15,47896.0
FB-008,2027-02-08,Completed,100.0,False,4.0,2027-01-15,Vendor Delay,Medium,0,2027-01-15,47896.0
FB-008,2027-02-15,Completed,100.0,False,4.0,2027-01-15,Vendor Delay,Medium,1,2027-01-15,47896.0
FB-008,2027-02-22,Completed,100.0,False,4.0,2027-01-15,Vendor Delay,Medium,1,2027-01-15,47896.0
FB-009,2026-12-07,Not Started,0.0,False,0.0,2027-01-03,,Low,0,,0.0
FB-009,2026-12-14,Not Started,0.0,False,0.0,2027-01-03,,Low,0,,0.0
FB-009,2026-12-21,In Progress,0.0,False,0.0,2027-01-02,,Low,0,,0.0
FB-009,2026-12-28,In Progress,60.8,False,0.0,2027-01-02,,Low,0,,10024.0
FB-009,2027-01-04,Completed,100.0,False,0.0,2027-01-01,,Low,1,2027-01-01,16487.0
FB-009,2027-01-11,Completed,100.0,False,0.0,2027-01-01,,Low,0,2027-01-01,16487.0
FB-009,2027-01-18,Completed,100.0,False,0.0,2027-01-01,,Low,1,2027-01-01,16487.0
FB-009,2027-01-25,Completed,100.0,False,0.0,2027-01-01,,Low,0,2027-01-01,16487.0
FB-009,2027-02-01,Completed,100.0,False,0.0,2027-01-01,,Low,0,2027-01-01,16487.0
FB-009,2027-02-08,Completed,100.0,False,0.0,2027-01-01,,Low,1,2027-01-01,16487.0
FB-009,2027-02-15,Completed,100.0,False,0.0,2027-01-01,,Low,0,2027-01-01,16487.0
FB-009,2027-02-22,Completed,100.0,False,0.0,2027-01-01,,Low,0,2027-01-01,16487.0
FB-010,2026-12-07,Not Started,0.0,False,0.0,2026-12-28,,Low,0,,0.0
FB-010,2026-12-14,In Progress,0.0,False,10.0,2027-01-07,Resource Shortage,High,1,,0.0
FB-010,2026-12-21,In Progress,19.3,False,10.0,2027-01-07,Resource Shortage,High,2,,11785.0
FB-010,2026-12-28,In Progress,59.5,False,10.0,2027-01-07,Resource Shortage,High,0,,36332.0
FB-010,2027-01-04,In Progress,93.6,False,10.0,2027-01-07,Resource Shortage,High,3,,57155.0
FB-010,2027-01-11,Completed,100.0,False,9.0,2027-01-06,Resource Shortage,High,0,2027-01-06,61063.0
FB-010,2027-01-18,Completed,100.0,False,9.0,2027-01-06,Resource Shortage,High,0,2027-01-06,61063.0
FB-010,2027-01-25,Completed,100.0,False,9.0,2027-01-06,Resource Shortage,High,2,2027-01-06,61063.0
FB-010,2027-02-01,Completed,100.0,False,9.0,2027-01-06,Resource Shortage,High,2,2027-01-06,61063.0
FB-010,2027-02-08,Completed,100.0,False,9.0,2027-01-06,Resource Shortage,High,6,2027-01-06,61063.0
FB-010,2027-02-15,Completed,100.0,False,9.0,2027-01-06,Resource Shortage,High,1,2027-01-06,61063.0
FB-010,2027-02-22,Completed,100.0,False,9.0,2027-01-06,Resource Shortage,High,2,2027-01-06,61063.0
FB-011,2026-12-07,Not Started,0.0,False,0.0,2027-01-27,,Low,1,,0.0
FB-011,2026-12-14,Not Started,0.0,False,0.0,2027-01-27,,Low,0,,0.0
FB-011,2026-12-21,Not Started,0.0,False,0.0,2027-01-27,,Low,2,,0.0
FB-011,2026-12-28,Not Started,0.0,False,0.0,2027-01-27,,Low,1,,0.0
FB-011,2027-01-04,Not Started,0.0,False,0.0,2027-01-27,,Low,0,,0.0
FB-011,2027-01-11,In Progress,8.4,False,2.0,2027-01-29,Vendor Delay,Medium,1,,4134.0
FB-011,2027-01-18,In Progress,48.4,False,2.0,2027-01-29,Vendor Delay,Medium,1,,23822.0
FB-011,2027-01-25,In Progress,89.7,False,2.0,2027-01-29,Vendor Delay,Medium,0,,44149.0
FB-011,2027-02-01,Completed,100.0,False,3.0,2027-01-30,Vendor Delay,Medium,2,2027-01-30,49218.0
FB-011,2027-02-08,Completed,100.0,False,3.0,2027-01-30,Vendor Delay,Medium,0,2027-01-30,49218.0
FB-011,2027-02-15,Completed,100.0,False,3.0,2027-01-30,Vendor Delay,Medium,1,2027-01-30,49218.0
FB-011,2027-02-22,Completed,100.0,False,3.0,2027-01-30,Vendor Delay,Medium,2,2027-01-30,49218.0
FB-012,2026-12-07,Not Started,0.0,False,0.0,2027-01-19,,Low,1,,0.0
FB-012,2026-12-14,Not Started,0.0,False,0.0,2027-01-19,,Low,0,,0.0
FB-012,2026-12-21,Not Started,0.0,False,0.0,2027-01-19,,Low,1,,0.0
FB-012,2026-12-28,Not Started,0.0,False,0.0,2027-01-19,,Low,0,,0.0
FB-012,2027-01-04,Not Started,0.0,False,0.0,2027-01-19,,Low,0,,0.0
FB-012,2027-01-11,In Progress,20.0,False,0.0,2027-01-18,,Low,1,,9434.0
FB-012,2027-01-18,In Progress,99.4,False,0.0,2027-01-18,,Low,0,,46885.0
FB-012,2027-01-25,Completed,100.0,False,0.0,2027-01-19,,Low,0,2027-01-19,47168.0
